Number of Fairs Attended,Internship Applications,Job Applications,Fellowship Applications,Graduate School,Cooperative Education,Experiential Learning,On Campus Student Employment,Volunteer,First Gen,College_fds_2024,Number of Internships,Career Readiness,Alignment,Q10.4_fds_2024,Q10.5_fds_2024
1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
3,72.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,False,College and Graduate School of Arts & Sciences,2,10.0,10.0,8.0,10.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,20.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,7.0,9.0,7.0
1,,,,,,,,,,,,,,,
8,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,School of Nursing,0,8.0,10.0,10.0,10.0
1,,,,,,,,,,,,,,,
2,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,10.0,52.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
2,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
52,0.0,240.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
3,0.0,196.0,12.0,0.0,0.0,0.0,8.0,0.0,False,College and Graduate School of Arts & Sciences,1,7.0,8.0,5.0,3.0
1,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,152.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,612.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
18,228.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,True,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,48.0,196.0,0.0,0.0,0.0,4.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,0,5.0,7.0,2.0,2.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
39,0.0,117.0,0.0,0.0,0.0,9.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,27.0,72.0,0.0,0.0,0.0,0.0,27.0,0.0,False,,,,,,
7,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,92.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,1,8.0,9.0,9.0,10.0
12,186.0,6.0,0.0,0.0,0.0,24.0,6.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
4,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,36.0,78.0,0.0,0.0,0.0,3.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,2,7.0,6.0,10.0,5.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,12.0,244.0,0.0,0.0,0.0,16.0,8.0,0.0,False,,,,,,
6,72.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,False,School of Engineering & Applied Science,3+,7.0,4.0,5.0,7.0
14,300.0,54.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
2,548.0,240.0,0.0,0.0,4.0,0.0,36.0,0.0,False,College and Graduate School of Arts & Sciences,1,4.0,7.0,2.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
6,48.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
20,168.0,4.0,0.0,0.0,0.0,20.0,8.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
2,6.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
6,3.0,741.0,0.0,0.0,0.0,6.0,12.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,120.0,48.0,0.0,0.0,0.0,12.0,0.0,8.0,False,School of Engineering & Applied Science,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
2,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,720.0,56.0,0.0,0.0,0.0,8.0,4.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,8.0,9.0,7.0
2,15.0,36.0,0.0,0.0,0.0,3.0,6.0,0.0,False,,,,,,
16,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,3+,7.0,6.0,7.0,5.0
6,0.0,140.0,0.0,0.0,0.0,0.0,20.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,204.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,School of Education and Human Development,3+,10.0,10.0,10.0,10.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
16,16.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
3,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
18,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,
6,46.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,5.0,6.0,9.0,2.0
1,22.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
13,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,False,School of Architecture,2,10.0,10.0,10.0,10.0
1,,,,,,,,,,,,,,,
6,88.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,72.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,5.0,5.0,0.0,0.0,0.0,15.0,40.0,0.0,False,School of Architecture,2,6.0,7.0,9.0,7.0
1,,,,,,,,,,,,,,,
1,42.0,114.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
19,78.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,10.0,10.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,42.0,66.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,306.0,666.0,0.0,0.0,6.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,1,5.0,10.0,8.0,10.0
1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,94.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
21,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,100.0,61.0,0.0,0.0,0.0,6.0,6.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,48.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
38,94.0,424.0,6.0,0.0,0.0,4.0,12.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,5.0,6.0,8.0,7.0
1,,,,,,,,,,,,,,,
1,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
6,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
20,480.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,False,,,,,,
1,99.0,42.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
33,96.0,20.0,0.0,0.0,0.0,14.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,True,,,,,,
1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
18,30.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,75.0,3.0,18.0,0.0,0.0,12.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,,,,,,
22,442.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,False,,,,,,
1,16.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,342.0,6.0,0.0,0.0,0.0,30.0,36.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
15,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,27.0,165.0,0.0,0.0,6.0,0.0,15.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,104.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,32.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,2,8.0,7.0,7.0,4.0
1,,,,,,,,,,,,,,,
15,81.0,1368.0,0.0,0.0,0.0,0.0,45.0,0.0,False,,,,,,
1,99.0,51.0,0.0,0.0,3.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
12,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
46,264.0,488.0,8.0,0.0,0.0,24.0,40.0,16.0,False,College and Graduate School of Arts & Sciences,2,7.0,9.0,10.0,6.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,53.0,175.0,6.0,0.0,1.0,0.0,0.0,0.0,True,,,,,,
3,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
2,6.0,750.0,18.0,0.0,0.0,42.0,12.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,False,College and Graduate School of Arts & Sciences,0,4.0,9.0,9.0,9.0
4,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,False,,,,,,
14,160.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,66.0,210.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,336.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,84.0,296.0,0.0,0.0,0.0,4.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,3+,8.0,4.0,7.0,10.0
1,,,,,,,,,,,,,,,
2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
7,28.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
4,142.0,6.0,0.0,0.0,0.0,18.0,92.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
10,30.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,False,School of Engineering & Applied Science,2,8.0,8.0,5.0,7.0
2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
7,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,69.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,102.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,False,,,,,,
2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,372.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,165.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,2,7.0,10.0,10.0,8.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
25,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,52.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
86,56.0,120.0,0.0,0.0,0.0,16.0,8.0,0.0,False,College and Graduate School of Arts & Sciences,3+,9.0,8.0,8.0,8.0
1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,9.0,7.0,9.0
6,56.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,174.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,164.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,9.0,15.0,0.0,0.0,0.0,0.0,99.0,0.0,True,,,,,,
2,12.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
9,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
12,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,20.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,156.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,False,,,,,,
12,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,True,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
16,138.0,126.0,6.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
18,224.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,True,,,,,,
1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
19,258.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,116.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,52.0,68.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
2,932.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,
22,24.0,104.0,24.0,0.0,0.0,0.0,48.0,0.0,False,College and Graduate School of Arts & Sciences,3+,7.0,3.0,2.0,6.0
1,0.0,39.0,0.0,0.0,0.0,0.0,7.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
22,1234.0,72.0,0.0,0.0,0.0,12.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,
1,236.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,556.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
30,90.0,12.0,0.0,0.0,0.0,36.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
9,40.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,False,College and Graduate School of Arts & Sciences,3+,9.0,10.0,10.0,6.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
14,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
