Internship,Job,First Gen
276.0,117.0,False
4.0,0.0,False
30.0,0.0,True
174.0,82.0,False
46.0,0.0,False
21.0,7.0,False
2.0,0.0,True
24.0,38.0,False
100.0,0.0,False
4.0,0.0,False
0.0,0.0,False
0.0,3.0,False
62.0,2.0,False
135.0,222.0,False
172.0,1.0,False
8.0,16.0,False
116.0,1.0,False
0.0,36.0,False
0.0,0.0,False
2.0,0.0,False
45.0,15.0,False
480.0,48.0,False
111.0,0.0,False
44.0,4.0,False
0.0,0.0,False
74.0,2.0,False
165.0,305.0,False
0.0,0.0,False
18.0,3.0,True
38.0,12.0,False
0.0,325.0,True
5.0,0.0,True
158.0,0.0,False
6.0,0.0,False
45.0,0.0,False
0.0,0.0,False
0.0,4.0,True
68.0,4.0,False
54.0,2.0,False
428.0,48.0,False
2.0,0.0,False
51.0,18.0,False
105.0,99.0,False
3.0,0.0,False
45.0,0.0,False
4.0,76.0,False
244.0,31.0,True
186.0,7.0,False
150.0,10.0,False
40.0,0.0,False
94.0,8.0,False
0.0,0.0,False
140.0,552.0,False
6.0,54.0,False
1.0,0.0,False
44.0,4.0,False
2.0,2.0,False
73.0,12.0,False
224.0,112.0,False
164.0,24.0,False
0.0,9.0,False
144.0,351.0,False
32.0,4.0,False
198.0,18.0,False
0.0,0.0,False
6.0,0.0,False
3.0,21.0,False
3.0,6.0,False
93.0,15.0,False
624.0,27.0,False
3.0,0.0,False
4.0,8.0,False
320.0,9.0,False
41.0,2.0,False
50.0,20.0,False
0.0,5.0,False
0.0,6.0,False
40.0,0.0,True
276.0,24.0,False
30.0,1.0,False
243.0,21.0,False
8.0,0.0,False
30.0,0.0,False
2.0,86.0,True
0.0,0.0,False
50.0,0.0,False
0.0,123.0,False
0.0,6.0,False
132.0,116.0,False
0.0,40.0,False
22.0,0.0,False
144.0,0.0,False
126.0,3.0,False
0.0,26.0,False
64.0,4.0,False
168.0,21.0,False
34.0,34.0,False
0.0,0.0,False
140.0,4.0,False
40.0,0.0,True
1.0,6.0,False
27.0,456.0,False
42.0,1.0,False
6.0,0.0,False
0.0,0.0,False
20.0,2.0,False
3.0,0.0,False
267.0,468.0,False
177.0,321.0,False
484.0,0.0,False
108.0,0.0,False
123.0,69.0,False
18.0,39.0,False
166.0,9.0,False
0.0,0.0,True
0.0,0.0,False
20.0,0.0,False
77.0,0.0,False
15.0,63.0,False
295.0,0.0,False
15.0,0.0,False
321.0,357.0,False
69.0,12.0,False
114.0,63.0,False
168.0,8.0,False
358.0,2.0,False
116.0,26.0,False
252.0,36.0,True
36.0,24.0,False
48.0,80.0,False
1215.0,300.0,False
159.0,10.0,False
9.0,0.0,False
66.0,2.0,False
132.0,111.0,False
2.0,0.0,False
47.0,60.0,False
30.0,0.0,False
40.0,205.0,True
264.0,14.0,False
0.0,102.0,False
4.0,8.0,True
1.0,36.0,False
1.0,0.0,True
0.0,0.0,False
0.0,52.0,True
5.0,0.0,True
42.0,0.0,False
9.0,36.0,False
45.0,60.0,False
35.0,5.0,False
11.0,0.0,False
120.0,95.0,False
5.0,0.0,True
0.0,15.0,True
0.0,0.0,False
0.0,28.0,True
228.0,6.0,False
86.0,0.0,False
2.0,0.0,False
144.0,6.0,False
0.0,32.0,False
10.0,0.0,False
132.0,16.0,False
40.0,124.0,False
20.0,4.0,False
24.0,12.0,False
0.0,0.0,False
0.0,0.0,False
164.0,994.0,False
64.0,122.0,False
0.0,0.0,False
15.0,50.0,False
45.0,0.0,False
0.0,378.0,False
108.0,0.0,False
80.0,82.0,False
45.0,33.0,False
30.0,0.0,False
36.0,6.0,False
305.0,150.0,False
70.0,140.0,False
485.0,0.0,False
0.0,0.0,True
1.0,0.0,False
24.0,172.0,False
27.0,0.0,False
28.0,0.0,False
228.0,8.0,False
86.0,22.0,False
78.0,56.0,False
46.0,76.0,True
76.0,0.0,False
147.0,87.0,False
98.0,8.0,False
136.0,24.0,False
120.0,84.0,False
126.0,12.0,True
258.0,2.0,False
0.0,0.0,False
56.0,12.0,False
81.0,15.0,False
1.0,0.0,False
31.0,0.0,False
100.0,616.0,False
4.0,4.0,False
0.0,18.0,False
23.0,0.0,False
136.0,0.0,False
284.0,10.0,False
0.0,0.0,False
10.0,20.0,False
3.0,84.0,False
130.0,65.0,False
84.0,528.0,False
14.0,13.0,False
828.0,24.0,False
40.0,40.0,False
20.0,16.0,False
104.0,16.0,False
6.0,45.0,False
360.0,402.0,False
470.0,165.0,False
1890.0,280.0,False
0.0,0.0,False
2.0,70.0,False
6.0,54.0,False
0.0,10.0,False
4.0,37.0,False
276.0,2.0,False
4.0,0.0,True
145.0,305.0,False
0.0,4.0,True
32.0,2.0,False
0.0,0.0,False
70.0,225.0,False
6.0,0.0,False
10.0,2.0,False
38.0,1.0,False
56.0,32.0,True
26.0,0.0,False
117.0,12.0,False
10.0,0.0,False
288.0,192.0,False
144.0,0.0,False
81.0,474.0,False
0.0,3.0,True
92.0,8.0,False
15.0,0.0,False
508.0,1908.0,True
29.0,0.0,False
76.0,4.0,False
650.0,16.0,False
585.0,0.0,False
30.0,0.0,False
87.0,0.0,False
285.0,5.0,False
46.0,2.0,False
0.0,140.0,False
6.0,0.0,False
20.0,60.0,False
75.0,3.0,False
368.0,88.0,False
66.0,0.0,False
72.0,6.0,True
129.0,93.0,False
946.0,130.0,False
0.0,0.0,False
8.0,16.0,False
4.0,0.0,False
0.0,0.0,False
15.0,36.0,False
164.0,556.0,False
1.0,0.0,False
330.0,159.0,False
0.0,21.0,True
20.0,0.0,False
96.0,136.0,False
582.0,22.0,False
16.0,430.0,False
0.0,27.0,True
40.0,106.0,False
21.0,186.0,False
38.0,6.0,False
24.0,8.0,False
0.0,6.0,False
49.0,0.0,False
45.0,0.0,False
3.0,0.0,False
60.0,18.0,False
3.0,0.0,False
28.0,12.0,False
4.0,0.0,False
24.0,0.0,False
10.0,0.0,False
38.0,10.0,False
45.0,60.0,False
3.0,0.0,False
35.0,0.0,False
0.0,22.0,True
210.0,21.0,False
93.0,63.0,False
0.0,6.0,False
255.0,40.0,True
15.0,81.0,False
3.0,0.0,False
120.0,213.0,False
3.0,0.0,False
20.0,19.0,False
114.0,2.0,False
208.0,264.0,False
25.0,0.0,False
75.0,55.0,False
142.0,22.0,False
0.0,0.0,False
0.0,8.0,False
10.0,2.0,False
10.0,1.0,False
40.0,52.0,False
0.0,9.0,False
15.0,5.0,False
0.0,28.0,False
18.0,3.0,True
3.0,0.0,False
0.0,0.0,False
0.0,464.0,False
36.0,0.0,False
195.0,0.0,False
0.0,6.0,False
4.0,24.0,False
0.0,12.0,False
33.0,0.0,True
33.0,2.0,False
258.0,144.0,False
46.0,4.0,False
0.0,208.0,False
14.0,22.0,False
333.0,6.0,False
168.0,12.0,False
96.0,548.0,False
53.0,6.0,False
13.0,0.0,False
0.0,0.0,False
62.0,0.0,False
0.0,0.0,True
415.0,710.0,False
0.0,0.0,False
16.0,0.0,False
1278.0,76.0,False
12.0,189.0,False
8.0,96.0,False
6.0,0.0,False
824.0,28.0,False
16.0,0.0,False
0.0,4.0,True
344.0,26.0,False
64.0,0.0,False
156.0,345.0,False
0.0,22.0,False
1917.0,114.0,False
269.0,6.0,False
254.0,30.0,False
390.0,33.0,False
0.0,4.0,True
9.0,3.0,False
488.0,140.0,True
0.0,0.0,False
10.0,0.0,False
6.0,36.0,False
15.0,10.0,False
152.0,52.0,False
0.0,132.0,False
0.0,0.0,True
142.0,8.0,False
128.0,12.0,False
23.0,0.0,False
320.0,50.0,False
72.0,72.0,False
144.0,5.0,False
110.0,0.0,False
3.0,0.0,False
16.0,39.0,True
408.0,104.0,False
44.0,0.0,False
0.0,16.0,False
40.0,0.0,True
0.0,90.0,False
498.0,12.0,False
1.0,1.0,False
65.0,0.0,False
53.0,3.0,False
40.0,0.0,False
30.0,1.0,False
189.0,0.0,True
30.0,42.0,False
0.0,6.0,False
150.0,0.0,False
50.0,10.0,False
33.0,45.0,False
20.0,0.0,True
2.0,9.0,True
85.0,20.0,False
4.0,0.0,False
0.0,0.0,True
12.0,52.0,False
0.0,18.0,False
1.0,0.0,True
0.0,39.0,False
33.0,99.0,False
0.0,6.0,False
8.0,2.0,False
57.0,60.0,True
19.0,0.0,True
5.0,0.0,False
10.0,0.0,False
15.0,243.0,False
34.0,0.0,False
0.0,0.0,True
185.0,25.0,True
15.0,0.0,False
218.0,0.0,False
90.0,0.0,False
68.0,18.0,False
58.0,68.0,False
0.0,0.0,True
48.0,592.0,False
108.0,0.0,False
5.0,10.0,False
0.0,0.0,False
22.0,0.0,False
2.0,0.0,False
0.0,42.0,False
132.0,2.0,True
88.0,16.0,False
0.0,57.0,False
30.0,3.0,False
2030.0,1515.0,False
400.0,4.0,False
80.0,124.0,True
147.0,399.0,False
12.0,4.0,False
0.0,6.0,False
0.0,3.0,False
12.0,0.0,False
255.0,153.0,False
0.0,9.0,True
6.0,0.0,False
117.0,477.0,False
330.0,45.0,False
320.0,4.0,False
96.0,30.0,True
1.0,2.0,False
152.0,0.0,False
66.0,112.0,True
12.0,0.0,False
0.0,0.0,False
44.0,0.0,True
8.0,36.0,False
396.0,33.0,True
182.0,12.0,False
580.0,10.0,False
16.0,0.0,False
16.0,0.0,False
0.0,0.0,False
212.0,132.0,False
32.0,2.0,False
72.0,24.0,False
104.0,96.0,False
0.0,0.0,False
84.0,0.0,False
47.0,5.0,False
172.0,148.0,True
20.0,0.0,False
3.0,4.0,True
0.0,0.0,False
86.0,1.0,False
66.0,45.0,True
0.0,0.0,False
20.0,4.0,False
28.0,4.0,False
96.0,5.0,False
210.0,370.0,False
0.0,28.0,False
250.0,14.0,True
464.0,316.0,False
32.0,0.0,False
204.0,1.0,False
266.0,12.0,False
12.0,168.0,False
198.0,186.0,False
50.0,0.0,False
4.0,44.0,False
572.0,288.0,True
75.0,6.0,False
26.0,2.0,False
4.0,20.0,False
297.0,315.0,False
0.0,5.0,True
183.0,3.0,False
32.0,2.0,True
45.0,9.0,False
0.0,0.0,False
10.0,0.0,False
86.0,4.0,False
108.0,141.0,False
60.0,9.0,False
423.0,129.0,False
123.0,498.0,False
60.0,192.0,False
165.0,0.0,False
145.0,15.0,False
576.0,249.0,False
116.0,19.0,False
1.0,0.0,True
15.0,0.0,False
666.0,915.0,False
39.0,3.0,False
6.0,2.0,False
63.0,2.0,False
0.0,28.0,True
72.0,3.0,True
66.0,15.0,False
36.0,4.0,False
0.0,2.0,False
92.0,0.0,False
0.0,0.0,False
582.0,1200.0,True
19.0,7.0,True
132.0,96.0,False
0.0,42.0,False
8.0,4.0,False
141.0,483.0,False
0.0,0.0,False
9.0,6.0,False
40.0,2.0,True
38.0,72.0,False
0.0,2.0,False
0.0,0.0,False
174.0,0.0,False
30.0,0.0,False
0.0,2.0,False
1.0,64.0,False
10.0,0.0,False
21.0,0.0,False
0.0,20.0,True
32.0,560.0,False
209.0,6.0,True
0.0,36.0,False
60.0,0.0,False
9.0,96.0,False
2.0,0.0,False
0.0,64.0,False
306.0,104.0,False
0.0,0.0,False
8.0,154.0,True
21.0,3.0,False
141.0,15.0,False
4.0,2.0,True
0.0,0.0,False
231.0,384.0,False
60.0,0.0,False
9.0,4.0,False
68.0,18.0,False
2.0,18.0,False
340.0,20.0,False
520.0,340.0,False
78.0,6.0,False
3.0,42.0,True
12.0,0.0,False
4.0,0.0,False
148.0,16.0,False
356.0,132.0,False
28.0,0.0,False
321.0,99.0,False
0.0,0.0,False
28.0,16.0,False
42.0,12.0,False
348.0,30.0,False
1810.0,430.0,True
60.0,2.0,False
38.0,0.0,False
4.0,2.0,False
324.0,22.0,False
3.0,0.0,False
404.0,12.0,False
22.0,62.0,False
0.0,0.0,False
40.0,32.0,False
0.0,1.0,False
38.0,2.0,False
34.0,0.0,False
60.0,0.0,False
0.0,57.0,False
24.0,22.0,False
15.0,1.0,False
66.0,80.0,False
2.0,32.0,False
258.0,120.0,False
44.0,24.0,False
54.0,135.0,True
86.0,0.0,False
164.0,0.0,False
40.0,0.0,False
0.0,2.0,False
6.0,24.0,False
9.0,6.0,False
166.0,144.0,False
0.0,18.0,False
15.0,39.0,True
146.0,8.0,False
58.0,100.0,False
32.0,6.0,False
81.0,21.0,False
36.0,112.0,False
0.0,15.0,False
3.0,0.0,False
948.0,636.0,False
40.0,0.0,False
0.0,0.0,False
1.0,1.0,False
3.0,0.0,False
0.0,99.0,False
3.0,0.0,False
0.0,18.0,False
76.0,0.0,False
0.0,4.0,False
10.0,5.0,False
26.0,2.0,False
14.0,10.0,False
29.0,0.0,False
28.0,0.0,False
69.0,1.0,False
25.0,0.0,False
210.0,248.0,False
0.0,2.0,False
0.0,8.0,False
1.0,0.0,False
445.0,35.0,True
25.0,0.0,False
0.0,6.0,False
0.0,0.0,False
0.0,6.0,False
63.0,39.0,False
18.0,2.0,False
6.0,24.0,False
110.0,126.0,False
235.0,40.0,False
0.0,0.0,False
20.0,212.0,False
0.0,36.0,False
32.0,0.0,False
16.0,0.0,False
2.0,4.0,False
0.0,0.0,False
150.0,3.0,False
195.0,235.0,False
2.0,0.0,True
0.0,0.0,False
0.0,14.0,False
0.0,0.0,False
4.0,0.0,False
24.0,6.0,False
0.0,0.0,False
69.0,0.0,False
24.0,8.0,False
1465.0,2025.0,False
79.0,7.0,False
2.0,0.0,False
224.0,578.0,False
1.0,0.0,False
24.0,33.0,False
246.0,0.0,False
12.0,0.0,False
15.0,0.0,False
0.0,39.0,True
495.0,15.0,True
4.0,0.0,False
54.0,195.0,False
0.0,0.0,False
65.0,25.0,False
0.0,0.0,False
20.0,60.0,True
72.0,75.0,False
50.0,6.0,True
0.0,2.0,False
7.0,1.0,False
42.0,50.0,False
20.0,20.0,False
166.0,178.0,False
315.0,55.0,False
99.0,177.0,False
6.0,18.0,False
72.0,16.0,False
615.0,190.0,False
8.0,32.0,False
82.0,0.0,False
0.0,8.0,False
104.0,0.0,False
0.0,39.0,True
0.0,1.0,False
0.0,92.0,False
43.0,0.0,False
86.0,2.0,False
0.0,2.0,True
27.0,0.0,False
8.0,0.0,False
38.0,66.0,False
14.0,46.0,False
0.0,33.0,False
12.0,33.0,False
232.0,10.0,False
8.0,6.0,False
0.0,9.0,False
26.0,0.0,False
14.0,4.0,False
165.0,6.0,False
42.0,0.0,False
12.0,68.0,False
6.0,0.0,False
18.0,0.0,False
84.0,0.0,False
0.0,0.0,False
36.0,18.0,False
0.0,15.0,False
402.0,186.0,True
3.0,0.0,False
129.0,0.0,False
19.0,0.0,True
26.0,1.0,False
42.0,327.0,False
243.0,37.0,True
162.0,384.0,True
15.0,35.0,True
124.0,64.0,False
0.0,0.0,True
3.0,0.0,False
14.0,352.0,True
0.0,0.0,False
0.0,0.0,False
16.0,32.0,True
3.0,6.0,False
24.0,12.0,False
4.0,32.0,True
3.0,0.0,False
180.0,8.0,False
78.0,0.0,False
6.0,2.0,False
0.0,0.0,False
4.0,0.0,False
190.0,12.0,False
8.0,12.0,False
198.0,4.0,False
66.0,158.0,False
86.0,4.0,False
33.0,0.0,False
172.0,0.0,False
76.0,0.0,False
4.0,0.0,False
132.0,0.0,False
212.0,8.0,False
0.0,2.0,False
334.0,74.0,False
42.0,111.0,True
0.0,0.0,False
20.0,0.0,True
765.0,1250.0,False
3.0,18.0,False
140.0,86.0,True
33.0,99.0,False
24.0,0.0,False
132.0,612.0,False
16.0,68.0,False
24.0,0.0,False
12.0,40.0,True
0.0,1.0,False
9.0,0.0,False
15.0,3.0,False
3.0,6.0,False
17.0,1.0,False
562.0,10.0,False
1.0,0.0,False
0.0,0.0,False
0.0,0.0,True
48.0,24.0,False
212.0,14.0,False
1.0,0.0,False
36.0,2.0,False
3.0,0.0,False
12.0,16.0,False
176.0,140.0,False
0.0,4.0,False
0.0,3.0,False
238.0,12.0,False
3.0,0.0,False
0.0,40.0,True
770.0,570.0,False
48.0,4.0,False
96.0,52.0,True
24.0,0.0,False
72.0,132.0,True
4.0,0.0,False
51.0,15.0,True
42.0,0.0,False
272.0,728.0,False
3.0,1.0,False
80.0,60.0,False
4.0,0.0,False
0.0,2.0,False
102.0,3.0,False
0.0,0.0,False
60.0,0.0,False
0.0,45.0,False
124.0,4.0,False
54.0,66.0,True
9.0,0.0,False
0.0,8.0,False
156.0,68.0,False
0.0,3.0,False
9.0,60.0,False
308.0,164.0,False
140.0,15.0,False
264.0,1424.0,False
155.0,240.0,False
0.0,0.0,True
0.0,0.0,False
80.0,485.0,False
0.0,196.0,False
8.0,24.0,False
52.0,0.0,False
0.0,21.0,False
50.0,1.0,False
48.0,51.0,False
438.0,813.0,False
3.0,30.0,False
28.0,482.0,False
0.0,0.0,False
4.0,6.0,False
20.0,8.0,False
16.0,24.0,False
29.0,3.0,False
135.0,111.0,True
9.0,66.0,False
84.0,42.0,False
490.0,190.0,False
0.0,45.0,False
50.0,165.0,False
120.0,2.0,False
0.0,0.0,False
22.0,536.0,False
0.0,27.0,False
91.0,0.0,False
2.0,4.0,False
10.0,5.0,False
180.0,6.0,False
2.0,0.0,False
12.0,2.0,False
128.0,188.0,False
106.0,62.0,False
28.0,10.0,False
0.0,78.0,False
16.0,0.0,False
0.0,0.0,False
6.0,0.0,False
2.0,0.0,False
75.0,99.0,False
30.0,66.0,False
2.0,0.0,False
24.0,48.0,False
255.0,195.0,True
198.0,506.0,False
39.0,2.0,False
8.0,0.0,False
226.0,8.0,False
393.0,48.0,False
0.0,0.0,True
104.0,10.0,False
39.0,63.0,False
140.0,120.0,False
19.0,5.0,True
204.0,123.0,False
176.0,88.0,True
236.0,84.0,False
2.0,0.0,False
25.0,65.0,True
0.0,1.0,False
2.0,0.0,False
45.0,0.0,False
2.0,2.0,False
20.0,2.0,True
93.0,6.0,False
18.0,0.0,False
118.0,14.0,False
8.0,0.0,False
28.0,0.0,False
1218.0,684.0,False
108.0,0.0,False
93.0,2.0,False
1467.0,450.0,False
24.0,0.0,False
104.0,0.0,False
105.0,99.0,True
12.0,0.0,False
200.0,128.0,False
48.0,0.0,False
478.0,20.0,False
14.0,4.0,False
96.0,27.0,False
0.0,9.0,False
16.0,16.0,False
0.0,45.0,False
2.0,80.0,False
30.0,15.0,True
32.0,0.0,False
93.0,24.0,False
53.0,0.0,False
0.0,55.0,False
14.0,12.0,True
12.0,88.0,False
48.0,0.0,False
0.0,0.0,False
178.0,4.0,True
6.0,0.0,True
76.0,32.0,False
4.0,4.0,False
17.0,1.0,False
61.0,2.0,False
4.0,10.0,False
8.0,0.0,False
0.0,72.0,False
98.0,0.0,False
30.0,36.0,False
0.0,12.0,True
24.0,0.0,False
325.0,140.0,False
156.0,116.0,True
0.0,15.0,True
0.0,0.0,False
0.0,96.0,False
14.0,48.0,True
0.0,0.0,False
297.0,27.0,False
24.0,12.0,False
22.0,0.0,False
6.0,0.0,False
214.0,2.0,False
2.0,0.0,False
111.0,111.0,False
21.0,279.0,False
27.0,0.0,False
256.0,34.0,False
164.0,4.0,True
5.0,0.0,False
69.0,48.0,False
16.0,1.0,True
30.0,32.0,False
445.0,75.0,False
0.0,2.0,True
188.0,0.0,False
3.0,0.0,False
230.0,28.0,False
0.0,0.0,False
1.0,0.0,False
20.0,24.0,False
84.0,0.0,True
0.0,0.0,False
91.0,0.0,False
96.0,70.0,False
147.0,42.0,False
20.0,64.0,False
13.0,1.0,False
50.0,22.0,False
3.0,0.0,False
68.0,0.0,False
0.0,9.0,False
84.0,21.0,False
12.0,0.0,False
27.0,0.0,False
294.0,98.0,True
59.0,3.0,False
129.0,39.0,False
226.0,2.0,False
4.0,44.0,False
70.0,3.0,False
0.0,22.0,False
32.0,0.0,False
150.0,8.0,False
308.0,296.0,False
0.0,0.0,True
0.0,0.0,False
572.0,696.0,False
132.0,114.0,False
168.0,48.0,False
420.0,264.0,False
85.0,0.0,False
12.0,102.0,False
69.0,0.0,False
21.0,24.0,True
24.0,4.0,False
30.0,2.0,False
33.0,0.0,False
52.0,94.0,False
15.0,81.0,False
3.0,207.0,False
123.0,45.0,False
40.0,0.0,False
312.0,6.0,False
2.0,0.0,True
380.0,532.0,False
955.0,1985.0,True
261.0,3.0,False
42.0,15.0,False
18.0,1.0,False
36.0,38.0,False
117.0,279.0,False
36.0,6.0,True
558.0,4.0,False
9.0,9.0,False
144.0,9.0,False
3.0,39.0,False
0.0,14.0,True
4.0,62.0,False
3.0,18.0,False
0.0,2.0,False
0.0,93.0,False
0.0,2.0,True
24.0,0.0,False
216.0,7.0,False
364.0,8.0,False
237.0,48.0,False
8.0,152.0,False
93.0,69.0,False
4.0,0.0,False
0.0,12.0,False
40.0,0.0,False
12.0,36.0,False
3.0,8.0,False
38.0,0.0,True
2.0,0.0,False
102.0,33.0,False
99.0,99.0,False
51.0,231.0,False
1.0,0.0,False
0.0,12.0,False
140.0,6.0,False
8.0,300.0,False
318.0,420.0,False
602.0,2.0,False
0.0,3.0,True
24.0,0.0,False
28.0,6.0,False
738.0,318.0,False
33.0,0.0,False
32.0,0.0,False
258.0,174.0,False
100.0,256.0,False
207.0,672.0,False
300.0,123.0,False
0.0,0.0,False
45.0,0.0,False
236.0,0.0,False
58.0,152.0,False
62.0,54.0,False
8.0,18.0,True
1865.0,85.0,False
0.0,2.0,False
69.0,63.0,False
0.0,69.0,True
30.0,18.0,False
0.0,4.0,False
205.0,41.0,False
32.0,14.0,False
6.0,0.0,False
4.0,0.0,False
0.0,21.0,False
32.0,0.0,False
3.0,0.0,False
96.0,54.0,False
17.0,0.0,False
24.0,0.0,False
10.0,8.0,False
1.0,0.0,False
3.0,330.0,False
0.0,0.0,False
34.0,0.0,False
102.0,0.0,False
64.0,148.0,False
0.0,0.0,False
118.0,4.0,False
10.0,0.0,False
8.0,24.0,False
0.0,3.0,False
70.0,4.0,False
6.0,1.0,False
628.0,132.0,False
0.0,10.0,False
0.0,64.0,False
0.0,72.0,True
2.0,0.0,False
6.0,0.0,False
57.0,0.0,False
0.0,156.0,False
0.0,0.0,True
344.0,20.0,False
6.0,26.0,False
6.0,4.0,False
147.0,12.0,False
1242.0,135.0,False
4.0,0.0,True
0.0,3.0,False
58.0,22.0,False
56.0,0.0,False
213.0,12.0,False
6.0,0.0,False
192.0,7.0,False
30.0,2.0,False
0.0,0.0,False
0.0,15.0,False
1.0,1.0,False
0.0,0.0,False
339.0,9.0,False
424.0,340.0,False
30.0,5.0,False
70.0,5.0,False
15.0,0.0,False
102.0,84.0,False
0.0,18.0,True
18.0,0.0,False
66.0,57.0,False
9.0,12.0,False
40.0,56.0,False
0.0,3.0,False
2.0,2.0,False
0.0,0.0,False
8.0,16.0,False
1024.0,0.0,False
12.0,0.0,False
52.0,0.0,False
312.0,64.0,True
83.0,8.0,False
39.0,2.0,False
200.0,6.0,False
4.0,12.0,False
2.0,0.0,False
0.0,144.0,False
38.0,3.0,True
161.0,5.0,True
0.0,0.0,False
1200.0,1644.0,False
2.0,0.0,False
0.0,0.0,False
0.0,0.0,False
26.0,0.0,False
98.0,0.0,False
6.0,88.0,False
0.0,0.0,False
0.0,52.0,True
180.0,12.0,False
128.0,306.0,False
192.0,0.0,False
96.0,5.0,False
0.0,0.0,False
900.0,70.0,False
92.0,18.0,False
210.0,32.0,False
7.0,30.0,False
4.0,292.0,True
8.0,16.0,False
596.0,4.0,False
0.0,120.0,False
252.0,470.0,False
22.0,0.0,False
15.0,3.0,False
2.0,2.0,False
90.0,9.0,False
2.0,0.0,False
215.0,10.0,False
0.0,0.0,False
2.0,34.0,True
17.0,0.0,False
2.0,0.0,False
456.0,105.0,False
564.0,60.0,False
45.0,145.0,False
390.0,696.0,False
195.0,560.0,False
8.0,0.0,True
2.0,0.0,False
148.0,152.0,False
2.0,0.0,False
8.0,0.0,False
0.0,0.0,False
0.0,0.0,False
216.0,44.0,False
63.0,21.0,False
366.0,36.0,False
14.0,0.0,True
159.0,1014.0,False
177.0,57.0,False
548.0,12.0,True
4.0,4.0,False
165.0,318.0,False
128.0,72.0,False
76.0,86.0,True
93.0,6.0,False
2.0,2.0,False
2.0,2.0,False
24.0,2.0,False
26.0,5.0,False
93.0,0.0,False
238.0,132.0,False
0.0,3.0,False
18.0,474.0,False
0.0,81.0,False
28.0,0.0,False
135.0,51.0,False
0.0,0.0,False
188.0,180.0,False
200.0,65.0,False
18.0,2.0,False
696.0,420.0,False
0.0,6.0,True
76.0,6.0,False
42.0,6.0,False
4.0,22.0,False
0.0,0.0,False
40.0,235.0,False
0.0,3.0,False
0.0,40.0,False
120.0,16.0,False
6.0,0.0,False
36.0,7.0,True
6.0,0.0,False
3.0,0.0,False
144.0,284.0,True
82.0,40.0,False
268.0,60.0,True
21.0,0.0,False
90.0,15.0,False
162.0,0.0,False
3.0,0.0,True
189.0,303.0,False
200.0,14.0,False
32.0,12.0,False
6.0,321.0,False
564.0,76.0,False
258.0,279.0,False
20.0,0.0,False
320.0,74.0,False
140.0,0.0,False
45.0,3.0,False
66.0,6.0,False
2.0,0.0,False
204.0,52.0,False
36.0,6.0,False
0.0,0.0,False
51.0,39.0,False
39.0,36.0,False
33.0,0.0,False
0.0,28.0,False
86.0,0.0,False
18.0,2.0,False
30.0,5.0,False
56.0,240.0,False
60.0,0.0,False
57.0,15.0,False
12.0,16.0,False
64.0,80.0,False
129.0,159.0,True
0.0,16.0,False
0.0,6.0,False
4.0,6.0,False
20.0,0.0,False
68.0,1.0,False
48.0,4.0,False
0.0,0.0,False
0.0,12.0,False
12.0,0.0,False
1120.0,680.0,False
0.0,0.0,False
27.0,219.0,False
0.0,0.0,False
0.0,3.0,True
0.0,51.0,False
30.0,45.0,False
0.0,9.0,True
13.0,0.0,False
28.0,0.0,False
15.0,0.0,False
192.0,51.0,False
35.0,40.0,False
4.0,0.0,False
355.0,60.0,False
132.0,0.0,False
0.0,0.0,False
124.0,10.0,False
0.0,12.0,True
315.0,756.0,False
6.0,0.0,False
30.0,42.0,False
9.0,0.0,False
64.0,102.0,True
372.0,84.0,False
15.0,0.0,False
24.0,320.0,False
107.0,0.0,False
224.0,224.0,True
62.0,0.0,False
656.0,14.0,False
10.0,0.0,False
0.0,22.0,False
1.0,0.0,False
0.0,146.0,False
0.0,105.0,False
31.0,1.0,False
6.0,0.0,False
66.0,4.0,False
8.0,0.0,False
172.0,350.0,False
21.0,9.0,True
258.0,366.0,False
0.0,0.0,False
52.0,2.0,False
10.0,20.0,False
4.0,2.0,False
0.0,220.0,True
32.0,0.0,False
51.0,258.0,False
98.0,0.0,False
0.0,9.0,False
24.0,390.0,True
0.0,0.0,False
201.0,279.0,False
0.0,36.0,False
0.0,0.0,True
2.0,0.0,False
71.0,0.0,False
4.0,0.0,False
4.0,132.0,True
30.0,225.0,False
150.0,126.0,False
108.0,120.0,False
60.0,3.0,False
4.0,44.0,False
0.0,0.0,False
34.0,84.0,False
4.0,10.0,True
0.0,0.0,False
0.0,96.0,False
5.0,15.0,False
69.0,0.0,False
0.0,57.0,False
88.0,28.0,False
24.0,8.0,False
0.0,0.0,False
0.0,36.0,False
80.0,294.0,False
21.0,0.0,False
6.0,66.0,False
50.0,10.0,False
285.0,78.0,True
99.0,51.0,False
58.0,144.0,False
0.0,0.0,False
174.0,948.0,False
10.0,8.0,False
210.0,165.0,False
770.0,75.0,False
0.0,0.0,False
210.0,185.0,False
24.0,206.0,False
100.0,0.0,False
62.0,0.0,True
60.0,72.0,False
40.0,80.0,False
6.0,9.0,False
48.0,6.0,False
105.0,35.0,False
12.0,69.0,False
0.0,0.0,False
12.0,9.0,False
146.0,4.0,False
204.0,27.0,False
6.0,0.0,False
102.0,2.0,False
2.0,18.0,True
2.0,0.0,False
108.0,256.0,False
0.0,2.0,True
10.0,22.0,False
48.0,232.0,False
8.0,42.0,False
15.0,71.0,False
3.0,0.0,False
12.0,4.0,False
75.0,51.0,False
6.0,0.0,False
